step,microtick,upsilon_num,upsilon_den,beta_num,beta_den,koppa_num,koppa_den,rho_triggered,rho_prime,imbalance_active,upsilon_beta_ratio,convergence_error,phase_limit,structural_deviation,emission_count,psi_transformed,microtick_phase
84,5,1,1,1,1,132996,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
84,6,1,1,1,1,133139,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
84,7,1,1,1,1,133282,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
84,8,1,1,1,1,133425,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
84,9,1,1,1,1,133568,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
84,10,1,1,1,1,133711,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
84,11,1,1,1,1,133854,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
85,1,1,1,1,1,133997,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
85,2,1,1,1,1,134140,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
85,3,1,1,1,1,134283,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
85,4,1,1,1,1,134426,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
85,5,1,1,1,1,134569,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
85,6,1,1,1,1,134712,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
85,7,1,1,1,1,134855,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
85,8,1,1,1,1,134998,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
85,9,1,1,1,1,135141,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
85,10,1,1,1,1,135284,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
85,11,1,1,1,1,135427,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
86,1,1,1,1,1,135570,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
86,2,1,1,1,1,135713,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
86,3,1,1,1,1,135856,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
86,4,1,1,1,1,135999,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
86,5,1,1,1,1,136142,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
86,6,1,1,1,1,136285,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
86,7,1,1,1,1,136428,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
86,8,1,1,1,1,136571,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
86,9,1,1,1,1,136714,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
86,10,1,1,1,1,136857,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
86,11,1,1,1,1,137000,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
87,1,1,1,1,1,137143,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
87,2,1,1,1,1,137286,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
87,3,1,1,1,1,137429,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
87,4,1,1,1,1,137572,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
87,5,1,1,1,1,137715,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
87,6,1,1,1,1,137858,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
87,7,1,1,1,1,138001,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
87,8,1,1,1,1,138144,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
87,9,1,1,1,1,138287,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
87,10,1,1,1,1,138430,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
87,11,1,1,1,1,138573,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
88,1,1,1,1,1,138716,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
88,2,1,1,1,1,138859,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
88,3,1,1,1,1,139002,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
88,4,1,1,1,1,139145,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
88,5,1,1,1,1,139288,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
88,6,1,1,1,1,139431,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
88,7,1,1,1,1,139574,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
88,8,1,1,1,1,139717,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
88,9,1,1,1,1,139860,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
88,10,1,1,1,1,140003,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
88,11,1,1,1,1,140146,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
89,1,1,1,1,1,140289,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
89,2,1,1,1,1,140432,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
89,3,1,1,1,1,140575,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
89,4,1,1,1,1,140718,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
89,5,1,1,1,1,140861,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
89,6,1,1,1,1,141004,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
89,7,1,1,1,1,141147,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
89,8,1,1,1,1,141290,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
89,9,1,1,1,1,141433,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
89,10,1,1,1,1,141576,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
89,11,1,1,1,1,141719,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
90,1,1,1,1,1,141862,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
90,2,1,1,1,1,142005,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
90,3,1,1,1,1,142148,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
90,4,1,1,1,1,142291,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
90,5,1,1,1,1,142434,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
90,6,1,1,1,1,142577,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
90,7,1,1,1,1,142720,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
90,8,1,1,1,1,142863,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
90,9,1,1,1,1,143006,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
90,10,1,1,1,1,143149,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
90,11,1,1,1,1,143292,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
91,1,1,1,1,1,143435,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
91,2,1,1,1,1,143578,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
91,3,1,1,1,1,143721,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
91,4,1,1,1,1,143864,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
91,5,1,1,1,1,144007,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
91,6,1,1,1,1,144150,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
91,7,1,1,1,1,144293,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
91,8,1,1,1,1,144436,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
91,9,1,1,1,1,144579,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
91,10,1,1,1,1,144722,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
91,11,1,1,1,1,144865,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
92,1,1,1,1,1,145008,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
92,2,1,1,1,1,145151,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
92,3,1,1,1,1,145294,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
92,4,1,1,1,1,145437,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
92,5,1,1,1,1,145580,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
92,6,1,1,1,1,145723,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
92,7,1,1,1,1,145866,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
92,8,1,1,1,1,146009,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
92,9,1,1,1,1,146152,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
92,10,1,1,1,1,146295,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
92,11,1,1,1,1,146438,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
93,1,1,1,1,1,146581,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
93,2,1,1,1,1,146724,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
93,3,1,1,1,1,146867,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
93,4,1,1,1,1,147010,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
93,5,1,1,1,1,147153,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
93,6,1,1,1,1,147296,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
93,7,1,1,1,1,147439,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
93,8,1,1,1,1,147582,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
93,9,1,1,1,1,147725,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
93,10,1,1,1,1,147868,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
93,11,1,1,1,1,148011,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
94,1,1,1,1,1,148154,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
94,2,1,1,1,1,148297,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
94,3,1,1,1,1,148440,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
94,4,1,1,1,1,148583,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
94,5,1,1,1,1,148726,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
94,6,1,1,1,1,148869,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
94,7,1,1,1,1,149012,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
94,8,1,1,1,1,149155,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
94,9,1,1,1,1,149298,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
94,10,1,1,1,1,149441,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
94,11,1,1,1,1,149584,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
95,1,1,1,1,1,149727,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
95,2,1,1,1,1,149870,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
95,3,1,1,1,1,150013,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
95,4,1,1,1,1,150156,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
95,5,1,1,1,1,150299,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
95,6,1,1,1,1,150442,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
95,7,1,1,1,1,150585,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
95,8,1,1,1,1,150728,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
95,9,1,1,1,1,150871,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
95,10,1,1,1,1,151014,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
95,11,1,1,1,1,151157,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
96,1,1,1,1,1,151300,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
96,2,1,1,1,1,151443,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
96,3,1,1,1,1,151586,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
96,4,1,1,1,1,151729,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
96,5,1,1,1,1,151872,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
96,6,1,1,1,1,152015,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
96,7,1,1,1,1,152158,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
96,8,1,1,1,1,152301,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
96,9,1,1,1,1,152444,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
96,10,1,1,1,1,152587,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
96,11,1,1,1,1,152730,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
97,1,1,1,1,1,152873,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
97,2,1,1,1,1,153016,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
97,3,1,1,1,1,153159,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
97,4,1,1,1,1,153302,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
97,5,1,1,1,1,153445,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
97,6,1,1,1,1,153588,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
97,7,1,1,1,1,153731,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
97,8,1,1,1,1,153874,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
97,9,1,1,1,1,154017,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
97,10,1,1,1,1,154160,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
97,11,1,1,1,1,154303,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
98,1,1,1,1,1,154446,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
98,2,1,1,1,1,154589,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
98,3,1,1,1,1,154732,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
98,4,1,1,1,1,154875,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
98,5,1,1,1,1,155018,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
98,6,1,1,1,1,155161,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
98,7,1,1,1,1,155304,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
98,8,1,1,1,1,155447,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
98,9,1,1,1,1,155590,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
98,10,1,1,1,1,155733,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
98,11,1,1,1,1,155876,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
99,1,1,1,1,1,156019,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,1
99,2,1,1,1,1,156162,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,2
99,3,1,1,1,1,156305,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,3
99,4,1,1,1,1,156448,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,4
99,5,1,1,1,1,156591,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,5
99,6,1,1,1,1,156734,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,6
99,7,1,1,1,1,156877,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,7
99,8,1,1,1,1,157020,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,8
99,9,1,1,1,1,157163,143,False,0,False,1.0,0.41421356237309515,0.7071067811865475,0.29289321881345254,10,False,9
99,10,1,1,1,1,157306,143,False,0,False,1.0,0.41421356237309515,2.414213562373095,1.414213562373095,10,False,10
99,11,1,1,1,1,157449,143,False,0,False,1.0,0.41421356237309515,1.4142135623730951,0.41421356237309515,10,False,11
